"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","node"
"restless_sleep239",0.000217336981214413,0.0171,0.422884607136851,0.356294369498796,6.3505496021113,0.00224396045794015,0.442795582958473,240
"(Intercept)240",0.875184049100559,0.6861,0.0744464264342984,-0.0323482166694364,0.69709888315264,0.562243928955629,0.864193481660575,241
"total_sleep_duration240",-5.62645577782256e-07,1,0.0744464264342984,-0.0323482166694364,0.69709888315264,0.562243928955629,-0.159350206484393,241
"awake_time240",1.92928736949918e-07,1,0.0744464264342984,-0.0323482166694364,0.69709888315264,0.562243928955629,0.046802174844807,241
"restless_sleep240",0.000106684692705184,0.1797,0.0744464264342984,-0.0323482166694364,0.69709888315264,0.562243928955629,0.310868743471522,241
"(Intercept)241",0.937431444547274,0.0016,0.365109093487712,0.291852450428602,4.98397248687888,0.00729169714005211,0.982750375835895,242
"total_sleep_duration241",-1.68272738458129e-06,1,0.365109093487712,0.291852450428602,4.98397248687888,0.00729169714005211,-0.5165338760146,242
"awake_time241",-1.67082168343148e-06,1,0.365109093487712,0.291852450428602,4.98397248687888,0.00729169714005211,-0.439305400739533,242
"restless_sleep241",-1.65940287981606e-06,1,0.365109093487712,0.291852450428602,4.98397248687888,0.00729169714005211,-0.00524075808098418,242
"(Intercept)242",0.906051616747499,0.1894,0.13001546276435,0.0296326315448522,1.29519621218949,0.297062323837695,0.923283654535125,243
"total_sleep_duration242",-1.29353679321243e-06,1,0.13001546276435,0.0296326315448522,1.29519621218949,0.297062323837695,-0.43255631440531,243
"awake_time242",-5.46498950394026e-07,1,0.13001546276435,0.0296326315448522,1.29519621218949,0.297062323837695,-0.156532526488225,243
"restless_sleep242",6.62372525713597e-05,0.2991,0.13001546276435,0.0296326315448522,1.29519621218949,0.297062323837695,0.227889023024521,243
"(Intercept)243",0.91873499680329,0.1032,0.172345167900791,0.0768465334278058,1.80468724869091,0.171085329280363,0.950091905317282,244
"total_sleep_duration243",-1.47882013957374e-06,1,0.172345167900791,0.0768465334278058,1.80468724869091,0.171085329280363,-0.393950188894646,244
"awake_time243",-1.40899758504127e-06,1,0.172345167900791,0.0768465334278058,1.80468724869091,0.171085329280363,-0.321504901391903,244
"restless_sleep243",3.70236750407838e-05,0.6615,0.172345167900791,0.0768465334278058,1.80468724869091,0.171085329280363,0.101475852486172,244
"(Intercept)244",0.911089814401033,0.179,0.12507003966841,0.024116582707073,1.23888813155065,0.315750591417464,0.935664867560369,245
